step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_size
13,-2.1413830861487586,-2.695801696114197,0.48,52,2.422570940328477,4.037361345467687,0.5776478780721545,-1.2205278873443604,-0.320186048746109,0.8334457278251648,-3.643098793400166,-2.1413830861487586,0.9472970972859691,8.194427689979438
14,-2.3776379941263057,-3.258153859877967,0.07,52,3.101097062782756,4.409347708663285,0.6343059680846197,-0.8543926477432251,-0.2662072479724884,0.3998569846153259,-3.955489700095167,-2.3776379941263057,0.6973358402171999,22.99905119302073
15,-2.030255532033646,-2.6156898544134535,0.52,23,2.356356231566923,3.990797369547441,0.5729003093721035,-1.3207125663757324,-0.24418939650058746,0.9488937258720398,-3.677068993892925,-2.030255532033646,1.0613791394794718,7.301845937571488
16,-1.8220384699600827,-2.5580611013972816,0.61,54,2.2382220285714065,3.8959992737417393,0.5623779790790003,-1.5305132865905762,-0.171827033162117,1.13865065574646,-3.7687355279505645,-1.8220384699600827,1.210674426553283,5.910680516324626
17,-2.1253777532186175,-2.7856808068786014,0.15,52,2.7572655412840033,4.232502448749491,0.6021256347255811,-0.7772856950759888,-0.12902773916721344,0.5729845762252808,-3.5345511839079045,-2.1253777532186175,0.7488703770293033,14.125397821190798
18,-1.6898791573752654,-2.6730030815665455,0.76,23,1.9603472141211469,3.6436532507294963,0.5377465573864479,-2.167618751525879,-0.08390592783689499,1.394426941871643,-4.12796565682046,-1.6898791573752654,1.4549625752539144,3.3774969288590646
19,-2.48916130597169,-3.364515280993211,0.04,52,3.200598151937987,4.569483528884286,0.6456428689040037,-0.8759218454360962,-0.22941891849040985,0.3983408510684967,-4.076519987390306,-2.48916130597169,0.7120047063970948,26.27045180327195
20,-1.8926544593432824,-2.5558512488500233,0.56,54,2.2724202468485353,3.9236789201011413,0.5653895524177992,-1.4548677206039429,-0.1906278431415558,1.0932071208953857,-3.7272879781813146,-1.8926544593432824,1.1714367293312913,6.293796036122348
21,-1.861927171158008,-2.5488741049313273,0.58,54,2.261205488816603,3.9145071088380115,0.5643501444175834,-1.4729773998260498,-0.17543824017047882,1.1107197999954224,-3.7341829984642105,-1.861927171158008,1.185308893532883,6.166303327191208
22,-2.151867401526689,-2.8206211911065133,0.25,52,2.6724643888423447,4.189217058375795,0.5958706617102183,-0.8842005133628845,-0.27459365129470825,0.5540287494659424,-3.556664807135821,-2.151867401526689,0.7360436160293075,12.39544016009583
23,-2.186995131915117,-3.048284276261002,0.07,52,3.000000272680652,4.3547920293624545,0.6235380641980177,-0.7445666790008545,-0.07974158227443695,0.4213075041770935,-3.744566989977491,-2.186995131915117,0.696282713716489,20.023852623243275
24,-2.120387007280148,-2.856422325786217,0.12,31,2.829562517549311,4.269117898051421,0.608069400859854,-0.758575975894928,-0.12078086286783218,0.5190386772155762,-3.588138466547643,-2.120387007280148,0.731716140761426,15.71764963867604
