step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_mean,dim_var
10,-2.5827981303857483,-6.331812506132625,0.692,841,5.668679394186103,6.383233566964968,0.5560988785360785,-2.519838809967041,-7.951575389597565e-05,1.8185949325561523,-8.188518341264476,-2.5827981303857483,1.8567058351318513,0.19759040315665605,0.022209649637304173
11,-3.512821805009896,-5.905687470883713,0.733,641,5.002339952328292,5.422046106109274,0.2857012058203277,-2.7220332622528076,-0.0005538805271498859,1.8071454763412476,-7.72437323953321,-3.512821805009896,1.8186857686494975,-0.04794638070821644,0.01798588255573515
12,-1.7836096316126524,-6.158979418148527,0.763,641,5.209857153682016,6.003895607927215,0.5945634164587926,-2.8670284748077393,-5.7816673688648734e-06,1.782375693321228,-8.076885703341484,-1.7836096316126524,1.9179062851929565,-0.25,0.01
13,-2.965202998751816,-5.733972068887819,0.81,641,4.405470017207184,4.775993299341126,0.2566056675420043,-3.0533528327941895,-0.000816976884379983,1.7100636959075928,-7.458822730972644,-2.965202998751816,1.7248506620848252,-0.041888326213860905,0.01
14,-2.4554648378556942,-5.764075328460328,0.805,641,4.478338040184616,4.917564625579129,0.3351516223864551,-3.036623001098633,-0.0005421916139312088,1.7181812524795532,-7.5149610522060915,-2.4554648378556942,1.7508857237457633,-0.08195164771134092,0.01
15,-3.5845235036591196,-5.727058685741284,0.804,641,4.399490973858771,4.719653594261738,0.21628063672620654,-3.0517539978027344,-0.0008619565051048994,1.717692494392395,-7.45124492955222,-3.5845235036591196,1.724186243810936,-0.0013149910484795135,0.01
16,-3.350532138245225,-5.72377660466492,0.808,641,4.393342223570277,4.730797348214976,0.22304062494587376,-3.052400827407837,-0.0008373188902623951,1.7131859064102173,-7.445743212166011,-3.350532138245225,1.7219666075010915,-0.016330069385183693,0.01
17,-3.3535141693149955,-5.721560384317923,0.807,641,4.393358470660103,4.730579087370887,0.2228851488573886,-3.0513832569122314,-0.0008369609713554382,1.7145435810089111,-7.444741817813185,-3.3535141693149955,1.723181433495262,-0.01613776164847039,0.01
18,-3.3504299537438023,-5.72377420276589,0.808,641,4.393341678846686,4.73080486952542,0.22304601535407567,-3.0524003505706787,-0.0008373188902623951,1.7131859064102173,-7.44574197339674,-3.3504299537438023,1.7219677706308498,-0.016336662410552205,0.01
19,-2.828294855488611,-6.05672366307519,0.496,528,6.13588054932739,7.0183655894597115,0.6552365898336139,-1.7929738759994507,0.0,1.7797688245773315,-7.9288544188750905,-2.828294855488611,1.8721307557999003,-0.25,0.049115157144691
20,-3.3588218486134926,-5.721697495490186,0.807,641,4.393391510159093,4.7301959492305325,0.22261258765583197,-3.0514302253723145,-0.0008363644010387361,1.7145448923110962,-7.444821692172928,-3.3588218486134926,1.7231241966827422,-0.015795620854934772,0.01
21,-3.2205011009305076,-5.798028549397642,0.809,173,4.456888358875147,4.815286944239862,0.24828871206669567,-3.0597939491271973,-0.0009191682911477983,1.7116721868515015,-7.516682303173378,-3.2205011009305076,1.7186537537757367,0.03661706124319558,0.01
22,-3.8300883233208958,-6.360239489707787,0.307,528,6.785107008265104,7.697808963204292,0.6084278610425825,-1.1951103210449219,-2.7418175250204513e-06,1.5215837955474854,-7.980217407676972,-3.8300883233208958,1.619977917969185,-0.25,0.1
23,-3.3191669881290102,-5.725639045494487,0.809,641,4.393267727351874,4.733214273131132,0.2247872414638794,-3.053159236907959,-0.000838034728076309,1.7118357419967651,-7.446426940548069,-3.3191669881290102,1.7207878950535822,-0.018354514047652037,0.01
24,-3.3304585434370138,-5.7232430846654845,0.808,641,4.393274277117786,4.73231898326946,0.2241347087628956,-3.0521957874298096,-0.0008388102287426591,1.713213324546814,-7.445470085030405,-3.3304585434370138,1.7222270003649205,-0.01762465097285737,0.01
