step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_sigma
11,-1.7258047281178777,-2.652342402664349,0.78,48,1.8686204280748142,3.4736163620061955,0.5201613532472856,-2.2302920818328857,-0.2087651938199997,1.3664159774780273,-4.098912609298445,-1.7258047281178777,1.4465702066340962,1.0161986522487445
12,-1.8965322699593872,-2.4657709777133276,0.32,88,2.463208699531904,4.033101979004935,0.585286809096606,-0.921822190284729,-0.13188840448856354,0.7641395926475525,-3.385030930496803,-1.8965322699593872,0.9192599527834754,2.9236475476922044
13,-1.9094762318394791,-2.4901037817972687,0.41,46,2.410660821160843,3.997229559310014,0.5807305539593212,-1.0636799335479736,-0.23800626397132874,0.8166335821151733,-3.4743409016342666,-1.9094762318394791,0.984237119836998,2.673954350073653
14,-1.9001423441639353,-2.4741579784258096,0.31,88,2.4801034193617726,4.04428334970746,0.5867448479894948,-0.8941062092781067,-0.10992274433374405,0.7462681531906128,-3.3742096750569965,-1.9001423441639353,0.9000516966311871,3.007728021857296
15,-1.9036782667261356,-2.483338767604186,0.31,88,2.4972971054436623,4.05550264196921,0.5882305149468161,-0.8683480024337769,-0.08821885287761688,0.729097306728363,-3.365645133507437,-1.9036782667261356,0.882306365903251,3.0952344385157144
16,-1.9146796377084,-2.4967952743093416,0.42,46,2.4052314487850146,3.9934267810881523,0.5802596707231953,-1.0812649726867676,-0.25589197874069214,0.8214676976203918,-3.4864963395153956,-1.9146796377084,0.989701065206054,2.649163074266885
17,-1.8953990370910547,-2.4637674608438838,0.32,88,2.4594495160243715,4.030590725026977,0.5849603357942789,-0.9278821349143982,-0.1366776078939438,0.7683281898498535,-3.3873315844795906,-1.8953990370910547,0.9235641236357068,2.905186916061997
18,-1.9187642239530882,-2.4989622105401272,0.25,46,2.536318241327857,4.080442105091576,0.5916156179374792,-0.8055846691131592,-0.058449890464544296,0.6966992020606995,-3.341902836643015,-1.9187642239530882,0.8429406261028879,3.301307701502534
19,-1.9398809289417254,-2.523386354941417,0.43,46,2.3880731544756135,3.981278617274163,0.5787552739941705,-1.1407736539840698,-0.3227829039096832,0.8375330567359924,-3.5288468552493293,-1.9398809289417254,1.0054605003079125,2.5719934231510737
20,-1.9142937771441335,-2.5032963688883623,0.25,46,2.5418918744272982,4.083947200981382,0.5920984954915348,-0.8004604578018188,-0.05622761324048042,0.6924827694892883,-3.3423523347995676,-1.9142937771441335,0.8390559659112053,3.331589810475168
21,-1.894165126074859,-2.4690605761319926,0.35,88,2.446614015583608,4.021954050240788,0.5838498753768683,-0.9648928642272949,-0.15646585822105408,0.7806738615036011,-3.4115069379254317,-1.894165126074859,0.9424463617934391,2.84285839250468
22,-1.9107298207498054,-2.506846545920629,0.25,46,2.5464522492646715,4.086806648923208,0.5924962935333832,-0.7964543700218201,-0.054420534521341324,0.6892566084861755,-3.3429066474869398,-1.9107298207498054,0.8360601015663109,3.356536784765961
23,-1.9459791206788934,-2.5288513697992823,0.43,46,2.3851081553140947,3.979159247823912,0.5784952500333743,-1.1522374153137207,-0.3363516330718994,0.8403521776199341,-3.5373455411235164,-1.9459791206788934,1.0084941713242344,2.5588449970639306
24,-1.8948252462747435,-2.466353847231738,0.33,88,2.4570860462562725,4.029007520549931,0.5847559265395983,-0.9375975728034973,-0.13989345729351044,0.7699894309043884,-3.3946835531966375,-1.8948252462747435,0.9283297059648998,2.893627240958408
