step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_size
14,-1.2227940112113602,-2.397283710458875,0.343,914,2.745828434991408,4.709734325199028,0.6283998286723184,-1.1851170063018799,-9.536747711536009e-07,1.4100589752197266,-3.9309454918414186,-1.2227940112113602,1.5336617813825435,12.588574470100662
15,-1.2308886772415029,-2.8008716520591346,0.073,914,3.1358224810017044,4.931171540833894,0.6450318949389336,-0.5727657079696655,-1.3113030945532955e-06,0.6537845730781555,-3.708588180250321,-1.2308886772415029,0.9077165281911865,22.496600450087975
16,-1.2204845071696937,-2.396578104415913,0.335,914,2.755561174100063,4.718535675911844,0.6289770046851787,-1.159923791885376,-9.536747711536009e-07,1.3923555612564087,-3.9154850365365133,-1.2204845071696937,1.5189069321206001,12.787559538885699
17,-1.1662095764784672,-2.4193885682084697,0.247,914,2.8399330041210438,4.785638645521074,0.6329456601169061,-0.9519827961921692,-3.635889925135416e-06,1.2309449911117554,-3.791915802137027,-1.1662095764784672,1.3725272339285572,14.578797097465507
18,-1.221624117053092,-2.3950406443533625,0.337,914,2.751395467920581,4.714798591467007,0.6287289475824098,-1.169651746749878,-9.536747711536009e-07,1.400143027305603,-3.9210472565904393,-1.221624117053092,1.5260066122370766,12.702189606393226
19,-1.3638819603533432,-2.401751207172106,0.364,528,2.7162734998606948,4.681949944482218,0.6267789900887536,-1.2665903568267822,-8.344653679159819e-07,1.4666590690612793,-3.982863788984155,-1.3638819603533432,1.581112581812049,12.004996357052462
20,-1.2193967430529693,-2.3906705727928745,0.32,914,2.7672291007384326,4.7287439730943,0.6296032759455634,-1.1251182556152344,-1.0728841743912199e-06,1.3727763891220093,-3.8923473953673815,-1.2193967430529693,1.501676822574507,13.027615138427958
21,-1.0530332914861147,-3.704226974263391,0.984,661,0.9691608379868423,1.9911545038351657,0.2928117689549314,-3.8658807277679443,-0.11108236759901047,1.0841381549835205,-4.835041386620478,-1.0530332914861147,1.1308144123570874,1.0016690010135325
22,-1.220495098880933,-2.390993937832115,0.319,914,2.7683809665862387,4.729716526940093,0.6296420971614681,-1.1224135160446167,-1.0728841743912199e-06,1.3707826137542725,-3.890794464234048,-1.220495098880933,1.4998005264019332,13.051026076443748
23,-1.2214311174051793,-2.391922593204762,0.32,914,2.7694283558779755,4.730599664807325,0.6296788300694309,-1.1205065250396729,-1.0728841743912199e-06,1.3688125610351562,-3.889934840060242,-1.2214311174051793,1.4980122468554802,13.072367386220836
24,-1.2217447679839055,-2.3911583130982637,0.317,914,2.7697945660787537,4.730908147060051,0.6296918613298206,-1.1188807487487793,-1.0728841743912199e-06,1.3684252500534058,-3.888675307404162,-1.2217447679839055,1.497516994305898,13.079840327119717
