step,raw_eot,adjusted_eot,accuracy,max_score_index,mean_distance,max_distance,sd_distance,mean_penalty,max_penalty,sd_penalty,mean_score,max_score,sd_score,dim_size
10,-1.754968255790414,-3.423527861974043,0.014,867,3.3861619718766445,5.079917572786834,0.6612192782151936,-0.7397761940956116,-0.15319205820560455,0.20955079793930054,-4.125938152650618,-1.754968255790414,0.7024102906765752,36.925684188310555
11,-1.1626802177872255,-2.7310221809754007,0.906,359,1.5812749953100547,3.236465050428581,0.48195279871211805,-2.5933127403259277,-0.11264099925756454,1.3629802465438843,-4.174587676694438,-1.1626802177872255,1.4435654957190374,2.1716214613172617
12,-1.3175337174001598,-2.3639476376241833,0.558,609,2.301377594106977,4.336920458857627,0.6108286624353154,-1.3329955339431763,-0.03330335021018982,1.1085749864578247,-3.6343731633510044,-1.3175337174001598,1.270425525726821,6.764429995177701
13,-1.3516985152195722,-2.3657570527000598,0.529,609,2.341488218265158,4.37136786886274,0.6149296507435652,-1.2545055150985718,-0.03168101981282234,1.0569697618484497,-3.5959937251941687,-1.3516985152195722,1.230236672494109,7.26572987681098
14,-1.324602878638002,-2.365346495047133,0.553,609,2.311047914089912,4.345566415336872,0.6118556188104639,-1.314913034439087,-0.031796444207429886,1.0955997705459595,-3.6259610512985825,-1.324602878638002,1.2606145562514495,6.882287560666651
15,-1.1324654506432976,-2.989727975893185,0.068,867,3.0392127365213057,4.894503824543963,0.6491613953149376,-0.6446782350540161,-0.07934725284576416,0.25135236978530884,-3.683890997101011,-1.1324654506432976,0.6941630212078256,22.695417319802214
16,-1.378583359594406,-2.3657215621938845,0.506,609,2.3633081887795395,4.388329251717066,0.616744222530694,-1.213061809539795,-0.03491313010454178,1.0308480262756348,-3.5763699264286823,-1.378583359594406,1.2106483642347978,7.551101823192998
17,-1.3324142202070273,-2.3664668814731513,0.545,609,2.321345927289089,4.354552080186267,0.6129376123875985,-1.2943305969238281,-0.03095690906047821,1.0823440551757812,-3.615676517522296,-1.3324142202070273,1.2492096360491447,7.009973613845607
18,-1.3939526967430822,-2.369583206450682,0.501,609,2.373528137024451,4.395872229976718,0.6175207761870029,-1.1966081857681274,-0.037500545382499695,1.0180256366729736,-3.5701362678221953,-1.3939526967430822,1.2005530613715134,7.688673725384897
19,-1.3157163433819659,-2.363401596909023,0.559,609,2.29900419005066,4.334769897094926,0.6105769916683569,-1.3373814821243286,-0.03367549926042557,1.1117089986801147,-3.6363857059112177,-1.3157163433819659,1.2729841090021943,6.735808116848954
20,-1.3139013863225553,-2.363330803904382,0.562,609,2.296528167120851,4.332514510591544,0.6103128118113673,-1.3423199653625488,-0.03411796689033508,1.1148056983947754,-3.638848118819035,-1.3139013863225553,1.2755173149146528,6.70606710530629
21,-1.3125853123021192,-2.363618364326088,0.565,609,2.294617901220393,4.330767075163461,0.6101092542403778,-1.3462820053100586,-0.03451460599899292,1.1171053647994995,-3.640899767837894,-1.3125853123021192,1.2772814035118059,6.683211283822844
22,-1.3546733039061678,-2.3656669999309843,0.526,609,2.344205041225322,4.373555361684624,0.6151823724563024,-1.2492512464523315,-0.03196554258465767,1.053598165512085,-3.5934562625356694,-1.3546733039061678,1.2277892626046851,7.300839272314421
23,-1.3096042400339676,-2.3636429298643873,0.568,609,2.2898692109852345,4.326395257789842,0.6096037637959778,-1.3555681705474854,-0.03566698357462883,1.1231268644332886,-3.6454373666576356,-1.3096042400339676,1.2817944367932483,6.626710916307006
24,-1.3326972906664487,-2.366458363731761,0.544,609,2.3217397043334764,4.354890184673745,0.6129780942031456,-1.2935627698898315,-0.030940309166908264,1.0818408727645874,-3.615302411422364,-1.3326972906664487,1.2488440476906033,7.01489076723259
